eventcategory,isfirstactivity,apppackagename,appversion,devicetype,devicemanufacturer,osversion,canonicaldeviceuuid,sourcetype,channel,params_campaign,params_medium,params_term,inappeventcategory,inappeventlabel,eventdatetime,rowuuid,isfirstgoalactivity,event_rank
foreground,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,87ABE5FC-BDC0-427D-A4C8-6F7535942D22,,,,,,,,2018-09-29T22:00:59+09:00,6d293475-d0b3-41a0-b6ae-756cfb3e5b97,,True
background,,com.kmong.kmong,3.3.5,SM-J730K,samsung,Android7.0,764eff64-fca3-45be-9558-3e11238248e1,,,,,,,,2018-09-29T22:01:00+09:00,53af5c20-1461-4ee8-8624-413ef1780163,,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,1831ABA7-8AE6-46C0-9A95-AB570A91D1DF,unattributed,unattributed,,,,inbox.view,,2018-09-29T22:01:00+09:00,71b4bb03-a2c0-4071-a1c8-ca61de55c37f,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,87ABE5FC-BDC0-427D-A4C8-6F7535942D22,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T22:01:00+09:00,4fbc0168-c59c-4b0f-b206-8828dc8d99c5,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,89608424-40B8-4486-A98E-3D44A4DE443A,unattributed,unattributed,,,,search.view,,2018-09-29T22:01:00+09:00,16a978af-9b49-4ce5-bd18-9fc2cfd130ee,False,True
goal,False,com.kmong.kmong,3.3.5,LGM-G600L,LGE,Android8.0.0,24e370f1-7eed-4f8f-b380-3b5d5d1e1495,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T22:01:01+09:00,c47d496f-f7c5-43af-97be-9a9afb81746b,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,C5491297-F473-4C2A-941D-36732EA118EB,unattributed,unattributed,,,,seller_selling_history.view,,2018-09-29T22:01:02+09:00,4a5f3443-4e5a-4a63-a632-3e6ea0a6b85f,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,1831ABA7-8AE6-46C0-9A95-AB570A91D1DF,unattributed,unattributed,,,,menu.view,,2018-09-29T22:01:02+09:00,e285d4e3-6b0c-43a9-bf22-83511adcad2d,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,162c5577-af8b-41bb-a8f5-aeaecaa41007,unattributed,unattributed,,,,seller_selling_history.view,,2018-09-29T22:01:02+09:00,f58d8e9a-5425-4b68-b25a-7253de9ec6cc,False,True
foreground,,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,162c5577-af8b-41bb-a8f5-aeaecaa41007,,,,,,,,2018-09-29T22:01:02+09:00,11439030-fce7-4d2d-8028-6d0bb714c091,,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,162c5577-af8b-41bb-a8f5-aeaecaa41007,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T22:01:03+09:00,010fd4df-4c61-48e8-a1a1-1c07d072ee98,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,C5491297-F473-4C2A-941D-36732EA118EB,unattributed,unattributed,,,,menu.view,,2018-09-29T22:01:04+09:00,3757a27f-5296-463f-a887-21a4ab2d0b48,False,True
foreground,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.1.1,A14BAFD0-6064-46E6-8983-35A1C6A432E7,,,,,,,,2018-09-29T22:01:04+09:00,33a79a21-23f5-4862-8316-f568e8a50aae,,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,162c5577-af8b-41bb-a8f5-aeaecaa41007,unattributed,unattributed,,,,seller_selling_history.view,,2018-09-29T22:01:05+09:00,5c6906fa-b27f-4a06-9b40-2fd64fcd7ea5,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,1831ABA7-8AE6-46C0-9A95-AB570A91D1DF,unattributed,unattributed,,,,seller_profits_history.view,,2018-09-29T22:01:05+09:00,1f41859f-c7b7-4c0c-9534-db5373007bb1,False,True
goal,True,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,5b6d4414-42b2-4c63-b9b9-937f2825e7a2,viral,WEB,,,,search_gig_filter.view,,2018-09-29T22:01:05+09:00,86fe505a-c18c-439b-92f7-32ca4339c676,True,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,89608424-40B8-4486-A98E-3D44A4DE443A,unattributed,unattributed,,,,gig_detail.view,1107.0,2018-09-29T22:01:06+09:00,c20aa5de-16b0-4c37-bc32-ad0b4e1ebf8b,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,C5491297-F473-4C2A-941D-36732EA118EB,unattributed,unattributed,,,,home.view,,2018-09-29T22:01:06+09:00,4d4dd941-146d-4c66-a2b6-ad12f943e818,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.1.1,A14BAFD0-6064-46E6-8983-35A1C6A432E7,unattributed,unattributed,,,,menu.view,,2018-09-29T22:01:06+09:00,3611a71d-4c3b-46f7-9742-e2132b97ae64,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,162c5577-af8b-41bb-a8f5-aeaecaa41007,unattributed,unattributed,,,,menu.view,,2018-09-29T22:01:06+09:00,b515735d-a9d2-456e-a181-edd3851a45e2,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,02116238-2edc-4827-9890-9bb1e2fd6df5,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T22:01:07+09:00,3fa2890b-6f2c-4933-8f2e-da69d20f3d91,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,C5491297-F473-4C2A-941D-36732EA118EB,,,,,,,,2018-09-29T22:01:09+09:00,7e323a17-e56b-4b95-88bc-78ead4b52910,,True
background,,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,02116238-2edc-4827-9890-9bb1e2fd6df5,,,,,,,,2018-09-29T22:01:09+09:00,981129fb-0210-41cf-abd8-4d0c4edc86f1,,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,b3c7a294-72e3-43c9-a778-b2b78044f3b5,unattributed,unattributed,,,,search.view,,2018-09-29T22:01:10+09:00,a03513f8-8d4b-4778-b8cf-8f41193d5676,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,b3c7a294-72e3-43c9-a778-b2b78044f3b5,unattributed,unattributed,,,,gig_detail.view,715.0,2018-09-29T22:01:10+09:00,17beb431-df73-464a-99ad-9cb6a932df62,False,True
launchInSession,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,017F7DC0-BE8D-4000-9F15-310961F18FC6,,,,,,,,2018-09-29T22:01:10+09:00,65a477a1-09c2-4639-8211-6d32cabf6e88,,False
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,b3c7a294-72e3-43c9-a778-b2b78044f3b5,unattributed,unattributed,,,,search_gig.view,,2018-09-29T22:01:10+09:00,ee6edc6c-6c96-4635-97dd-01cf8cb461d4,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,1831ABA7-8AE6-46C0-9A95-AB570A91D1DF,unattributed,unattributed,,,,menu.view,,2018-09-29T22:01:10+09:00,d2770c4b-cfa8-4129-8e2e-3dee75eb9404,False,True
install,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,F2AA594C-5C97-41B7-990D-B3B42A5DFF28,unattributed,unattributed,,,,,,2018-09-29T22:01:11+09:00,d1acea7f-24f3-415b-96da-02e0b76801a6,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,1831ABA7-8AE6-46C0-9A95-AB570A91D1DF,unattributed,unattributed,,,,inbox.view,,2018-09-29T22:01:11+09:00,0decd1a5-1e60-40c1-9437-e294dcf6f84b,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,017F7DC0-BE8D-4000-9F15-310961F18FC6,unattributed,unattributed,,,,home.view,,2018-09-29T22:01:11+09:00,ae87f297-d3a2-4fbc-afbf-5c1dd4789f70,False,True
launchInSession,,com.kmong.kmong,3.3.3,SM-G965N,samsung,Android8.0.0,ff5710be-6d95-4bf9-9035-b5a26dacf996,,,,,,,,2018-09-29T22:01:12+09:00,a37d1644-31f3-4f82-a715-7d5fdf68fc55,,False
goal,False,com.kmong.kmong,3.3.5,LGM-V300S,LGE,Android8.0.0,58ceddfb-fe07-42d9-9b67-87388eb49152,paid,google.adwords,1431863900,,,gig_detail.view,22201.0,2018-09-29T22:01:13+09:00,a0b99a17-c991-405d-8711-a4bb27a8c164,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,1831ABA7-8AE6-46C0-9A95-AB570A91D1DF,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T22:01:13+09:00,3f4b01d2-c0e1-456d-844e-a973b07882c0,False,True
foreground,,com.kmong.kmong,3.3.5,LGM-V300S,LGE,Android8.0.0,58ceddfb-fe07-42d9-9b67-87388eb49152,,,,,,,,2018-09-29T22:01:13+09:00,5522269b-b442-41ba-8273-b8de8d6810be,,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,F2AA594C-5C97-41B7-990D-B3B42A5DFF28,unattributed,unattributed,,,,tutorial.view,,2018-09-29T22:01:14+09:00,c67debea-b5c0-4f0c-ba5f-8469ae3763c7,True,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.1.1,A14BAFD0-6064-46E6-8983-35A1C6A432E7,unattributed,unattributed,,,,seller_profits_history.view,,2018-09-29T22:01:14+09:00,7bea0a07-0d95-4eea-81f4-2baf6fc034e2,True,True
goal,False,com.kmong.kmong,3.3.3,SM-G965N,samsung,Android8.0.0,ff5710be-6d95-4bf9-9035-b5a26dacf996,unattributed,unattributed,,,,home.view,,2018-09-29T22:01:14+09:00,98a7da0e-e581-43e0-a89b-cb7d885540d1,False,True
goal,False,com.kmong.kmong,3.3.5,LGM-V300S,LGE,Android8.0.0,58ceddfb-fe07-42d9-9b67-87388eb49152,paid,google.adwords,1431863900,,,gig_detail.view,22201.0,2018-09-29T22:01:14+09:00,9779a008-960b-4a29-81db-22ab320e38f6,False,True
goal,False,com.kmong.kmong,3.3.5,LGM-V300S,LGE,Android8.0.0,58ceddfb-fe07-42d9-9b67-87388eb49152,paid,google.adwords,1431863900,,,search_gig.view,,2018-09-29T22:01:14+09:00,4d07878d-d6f3-43d6-a48e-373f00c34417,False,True
goal,False,com.kmong.kmong,3.3.5,LGM-V300S,LGE,Android8.0.0,58ceddfb-fe07-42d9-9b67-87388eb49152,paid,google.adwords,1431863900,,,search.view,,2018-09-29T22:01:14+09:00,25bb9f17-ee96-4c43-a897-6b63c44e1952,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,F2AA594C-5C97-41B7-990D-B3B42A5DFF28,unattributed,unattributed,,,,tutorial.view,,2018-09-29T22:01:15+09:00,55d687b1-efb8-4eb3-b245-a7717b74f27a,False,True
foreground,,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,15e985ab-aedf-4dbd-b65c-52ab4ea8aa6c,,,,,,,,2018-09-29T22:01:15+09:00,4dbda4f2-052a-4c4c-a187-d2568615fe02,,True
goal,False,com.kmong.kmong,3.3.3,SM-G965N,samsung,Android8.0.0,ff5710be-6d95-4bf9-9035-b5a26dacf996,unattributed,unattributed,,,,inbox.view,,2018-09-29T22:01:16+09:00,4d9f0e52-f5ee-4b61-a42c-f6a0a4567b8d,False,True
background,,com.kmong.kmong,3.3.5,SM-G935S,samsung,Android7.0,e825b154-a840-454c-b5ea-8a11cea6e458,,,,,,,,2018-09-29T22:01:16+09:00,1cb1100e-a3f6-4d6f-9326-ae404654b39a,,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,89608424-40B8-4486-A98E-3D44A4DE443A,,,,,,,,2018-09-29T22:01:16+09:00,6acd4759-619b-4c1d-bf5a-c34166d595d5,,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.1.1,A14BAFD0-6064-46E6-8983-35A1C6A432E7,unattributed,unattributed,,,,menu.view,,2018-09-29T22:01:16+09:00,83892c2d-2b2f-494f-9db6-be1a140310a2,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,15e985ab-aedf-4dbd-b65c-52ab4ea8aa6c,app-market,google-play,,organic,,menu.view,,2018-09-29T22:01:17+09:00,15ea90be-49e6-444c-85cf-8cbc0bdd41e3,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G930L,samsung,Android7.0,c4d0a489-c48b-4c9c-b0ab-b17d425128da,unattributed,unattributed,,,,gig_detail.view,715.0,2018-09-29T22:01:17+09:00,21a0d99b-53db-41b9-8e0d-cdbca0a0fa41,False,True
goal,False,com.kmong.kmong,3.3.3,SM-G965N,samsung,Android8.0.0,ff5710be-6d95-4bf9-9035-b5a26dacf996,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T22:01:17+09:00,e9fffb54-be84-405e-93fe-b20c65cce132,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,15e985ab-aedf-4dbd-b65c-52ab4ea8aa6c,app-market,google-play,,organic,,home.view,,2018-09-29T22:01:18+09:00,1d4c9f1c-5be2-4d02-81a5-e6787d5f3f4d,False,True
background,,com.kmong.kmong,3.3.3,SM-G965N,samsung,Android8.0.0,ff5710be-6d95-4bf9-9035-b5a26dacf996,,,,,,,,2018-09-29T22:01:20+09:00,f4e84c4d-618c-41c3-9af2-a30babf92d2f,,True
foreground,,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,05643374-8c3f-456d-85af-e5c353fb29f7,,,,,,,,2018-09-29T22:01:20+09:00,3e218f6c-18cf-4132-9ffa-dffa3e1db5aa,,True
goal,False,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,05643374-8c3f-456d-85af-e5c353fb29f7,app-market,google-play,,organic,,buyer_order_track.view,,2018-09-29T22:01:20+09:00,11089ddc-51dd-4e9a-9621-c069485aca1f,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,3B699E8C-FA68-4DA4-B77D-E1B8D2247C9A,unattributed,unattributed,,,,inbox.view,,2018-09-29T22:01:20+09:00,b9768ed1-261a-4886-9259-6c22598894e2,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.1.1,A14BAFD0-6064-46E6-8983-35A1C6A432E7,unattributed,unattributed,,,,home.view,,2018-09-29T22:01:20+09:00,dbd24911-6e6c-4a8d-bc80-489bd95290af,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.1.1,A14BAFD0-6064-46E6-8983-35A1C6A432E7,,,,,,,,2018-09-29T22:01:21+09:00,0dac661d-1486-4e69-bbf8-08c62df77576,,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,F2AA594C-5C97-41B7-990D-B3B42A5DFF28,unattributed,unattributed,,,,home.view,,2018-09-29T22:01:21+09:00,1c44e526-87ea-4202-90bb-f84ca996f429,True,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.1.1,A14BAFD0-6064-46E6-8983-35A1C6A432E7,,,,,,,,2018-09-29T22:01:22+09:00,c3c21e5c-899f-414e-9e4f-1275ad6497b9,,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,3B699E8C-FA68-4DA4-B77D-E1B8D2247C9A,unattributed,unattributed,,,,home.view,,2018-09-29T22:01:22+09:00,f8c2554e-7a11-4412-afa1-93278502245a,False,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,3B699E8C-FA68-4DA4-B77D-E1B8D2247C9A,unattributed,unattributed,,,,category_list.view,,2018-09-29T22:01:23+09:00,2d8fbb1a-80df-412f-bd66-edf390f2988c,True,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,15e985ab-aedf-4dbd-b65c-52ab4ea8aa6c,app-market,google-play,,organic,,home.view,,2018-09-29T22:01:23+09:00,c3a8cd8b-d807-42c0-91e0-288e20eee21b,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N960N,samsung,Android8.1.0,f33a0dc6-754e-46ec-8093-8f6378fdda72,app-market,google-play,,organic,,inbox.view,,2018-09-29T22:01:24+09:00,54609bc2-f067-47d9-9380-02211d95dd04,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,5b6d4414-42b2-4c63-b9b9-937f2825e7a2,viral,WEB,,,,home.view,,2018-09-29T22:01:24+09:00,fb78f7cf-4e48-43ff-b13f-f4b67725f024,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,017F7DC0-BE8D-4000-9F15-310961F18FC6,,,,,,,,2018-09-29T22:01:25+09:00,bf3096a0-a458-47bb-bb7a-2d3faa850856,,True
goal,False,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,5b6d4414-42b2-4c63-b9b9-937f2825e7a2,viral,WEB,,,,search.view,,2018-09-29T22:01:26+09:00,15f36815-4821-4c3f-8d55-f6df0f54aabb,False,True
goal,False,com.kmong.kmong,3.3.5,LGM-V300S,LGE,Android8.0.0,58ceddfb-fe07-42d9-9b67-87388eb49152,paid,google.adwords,1431863900,,,gig_detail.view,212.0,2018-09-29T22:01:26+09:00,149c1d17-bc5f-43ff-839e-2cf8380282ec,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N960N,samsung,Android8.1.0,f33a0dc6-754e-46ec-8093-8f6378fdda72,app-market,google-play,,organic,,inbox_detail.view,,2018-09-29T22:01:26+09:00,7c966c6e-181b-4f8e-9d85-54fac98da159,False,True
background,,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,15e985ab-aedf-4dbd-b65c-52ab4ea8aa6c,,,,,,,,2018-09-29T22:01:27+09:00,e58560ba-6d12-4dfd-a0d4-f318ef18daaf,,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,F2AA594C-5C97-41B7-990D-B3B42A5DFF28,unattributed,unattributed,,,,gig_detail.view,41201.0,2018-09-29T22:01:27+09:00,9efb8104-a8cc-4fbd-a5ab-9a24ce1c71f2,True,True
goal,False,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,5b6d4414-42b2-4c63-b9b9-937f2825e7a2,viral,WEB,,,,profile.click,,2018-09-29T22:01:30+09:00,0ab9d0b0-7ff2-495a-b507-5c4983fbd2c8,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,87ABE5FC-BDC0-427D-A4C8-6F7535942D22,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T22:01:30+09:00,6046c206-5f1a-406c-b002-4a8d2cee4800,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,F2AA594C-5C97-41B7-990D-B3B42A5DFF28,unattributed,unattributed,,,,home.view,,2018-09-29T22:01:31+09:00,3b0acf5c-f16b-4f16-b5f9-f7d452bde747,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,3B699E8C-FA68-4DA4-B77D-E1B8D2247C9A,unattributed,unattributed,,,,home.view,,2018-09-29T22:01:31+09:00,17e46e87-f101-4386-be7e-b13e49f04ba2,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,87ABE5FC-BDC0-427D-A4C8-6F7535942D22,unattributed,unattributed,,,,inbox.view,,2018-09-29T22:01:31+09:00,819614ff-ed2b-4a49-b532-aa6140302657,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,3B699E8C-FA68-4DA4-B77D-E1B8D2247C9A,unattributed,unattributed,,,,category_list.view,,2018-09-29T22:01:32+09:00,409c2ba6-1375-482c-9d68-68d7613e65ed,False,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,F2AA594C-5C97-41B7-990D-B3B42A5DFF28,unattributed,unattributed,,,,menu.view,,2018-09-29T22:01:32+09:00,13c8dfd5-0ad2-4b9f-97c2-b6df29699211,True,True
goal,False,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,5b6d4414-42b2-4c63-b9b9-937f2825e7a2,viral,WEB,,,,gig_detail.view,1005.0,2018-09-29T22:01:33+09:00,406a5f54-a084-463b-8cef-c80c5de475c6,False,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,3B699E8C-FA68-4DA4-B77D-E1B8D2247C9A,unattributed,unattributed,,,,category_gig.view,1.0,2018-09-29T22:01:33+09:00,1c4c1d5e-ba90-4855-b69b-81996794c438,True,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,F2AA594C-5C97-41B7-990D-B3B42A5DFF28,unattributed,unattributed,,,,login_sns.view,,2018-09-29T22:01:34+09:00,1da6d6e2-554d-4019-b5bd-a32c132bbb0f,True,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,87ABE5FC-BDC0-427D-A4C8-6F7535942D22,,,,,,,,2018-09-29T22:01:34+09:00,6d77c845-d2ac-4a81-b75c-485eedee238a,,True
goal,True,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android8.0.0,102d0a27-f38f-4eda-9c99-11a85dd30178,viral,WEB,,,,gig_detail.view,103.0,2018-09-29T22:01:35+09:00,004c7ca3-e847-4e82-8e79-96e5dcfe789a,False,True
foreground,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.3,86BB9FD3-A5D1-4436-A06A-81E944A9C8B7,,,,,,,,2018-09-29T22:01:35+09:00,0f1c4d39-9fd0-4c93-8091-e612c8b16ebb,,True
foreground,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,87ABE5FC-BDC0-427D-A4C8-6F7535942D22,,,,,,,,2018-09-29T22:01:35+09:00,dc219591-a3a0-4e7b-ab28-fab9f0304de7,,True
goal,False,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,5b6d4414-42b2-4c63-b9b9-937f2825e7a2,viral,WEB,,,,inbox_detail.view,,2018-09-29T22:01:36+09:00,60ceba26-1a6e-43b2-a871-6b659ab6f203,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,87ABE5FC-BDC0-427D-A4C8-6F7535942D22,unattributed,unattributed,,,,menu.view,,2018-09-29T22:01:36+09:00,82228e53-e33d-4351-9851-6c65a1c8f089,False,True
goal,True,com.kmong.kmong,3.3.3,LG-F800L,LGE,Android8.0.0,9a981ce9-9b77-43e7-a2a5-782fb229e0a3,unattributed,unattributed,,,,thankyou.view,901.0,2018-09-29T22:01:37+09:00,9367cfe9-4820-487e-8875-b1137a0a6282,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,F2AA594C-5C97-41B7-990D-B3B42A5DFF28,,,,,,,,2018-09-29T22:01:38+09:00,fd6b9e5c-a443-4c83-af45-ea0a3667e92e,,True
goal,False,com.kmong.kmong,3.3.5,SM-N920S,samsung,Android7.0,7fad0fc9-3bb0-45e9-afd9-207b93c9c65c,unattributed,unattributed,,,,category_gig.view,2.0,2018-09-29T22:01:38+09:00,aa894d39-d1db-430b-bafd-d8789c32179c,False,True
foreground,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,AE4F7175-3FEF-426A-ADA2-1CAF46C60005,,,,,,,,2018-09-29T22:01:39+09:00,a3195ecd-2111-4efb-b1db-6f2d24e61010,,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.3,86BB9FD3-A5D1-4436-A06A-81E944A9C8B7,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T22:01:39+09:00,05a7a975-4257-40af-a0dc-df1726f0deb6,False,True
launch,False,com.kmong.kmong,3.3.5,SM-G930S,samsung,Android6.0.1,6e7a6a91-88a6-42bf-aaa7-075a17f9960d,unattributed,unattributed,,,,,,2018-09-29T22:01:39+09:00,6a8d8221-a913-47fa-a90f-f96ccfbc299a,False,False
foreground,,com.kmong.kmong,3.3.5,SM-G930K,samsung,Android8.0.0,ed1ada3d-dc77-432b-a43e-e120536d53f6,,,,,,,,2018-09-29T22:01:39+09:00,30e67d74-e043-402c-8564-7ef1634d6d5f,,True
foreground,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,F2AA594C-5C97-41B7-990D-B3B42A5DFF28,,,,,,,,2018-09-29T22:01:39+09:00,5d32dbe5-6d2f-47e7-b4e1-ecff5a154e2a,,True
goal,False,com.kmong.kmong,3.3.5,SM-G930K,samsung,Android8.0.0,ed1ada3d-dc77-432b-a43e-e120536d53f6,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T22:01:39+09:00,12f98bf7-17ed-4ebc-bb13-344ee8deb5f4,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G930S,samsung,Android6.0.1,6e7a6a91-88a6-42bf-aaa7-075a17f9960d,unattributed,unattributed,,,,home.view,,2018-09-29T22:01:42+09:00,404e30ae-d77b-4708-89ed-01c55dcc2a7d,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.3,86BB9FD3-A5D1-4436-A06A-81E944A9C8B7,unattributed,unattributed,,,,inbox.view,,2018-09-29T22:01:42+09:00,526c7fe1-56d1-46bb-93ce-aa89ee35ba75,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.3,86BB9FD3-A5D1-4436-A06A-81E944A9C8B7,,,,,,,,2018-09-29T22:01:42+09:00,82944c8e-da6c-489a-9fc1-0c7cd480ea15,,True
background,,com.kmong.kmong,3.3.3,LG-F800L,LGE,Android8.0.0,9a981ce9-9b77-43e7-a2a5-782fb229e0a3,,,,,,,,2018-09-29T22:01:43+09:00,a1544cee-5774-41ae-a6d2-1b83adff6435,,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,3B699E8C-FA68-4DA4-B77D-E1B8D2247C9A,unattributed,unattributed,,,,gig_detail.view,104.0,2018-09-29T22:01:43+09:00,e938f279-7a43-488e-947e-44a162412f4f,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,87ABE5FC-BDC0-427D-A4C8-6F7535942D22,unattributed,unattributed,,,,account_setting_profile.click,,2018-09-29T22:01:43+09:00,5f0d23a0-550c-41fa-b21b-58a822df8240,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G930K,samsung,Android8.0.0,ed1ada3d-dc77-432b-a43e-e120536d53f6,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T22:01:43+09:00,2c29cce3-03bf-4fe8-b72a-f3315dcb5ebd,False,True
foreground,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.3,86BB9FD3-A5D1-4436-A06A-81E944A9C8B7,,,,,,,,2018-09-29T22:01:44+09:00,b626c107-9cd1-48b5-906a-ed4c4584d0e0,,True
goal,False,com.kmong.kmong,3.3.5,SM-G930K,samsung,Android8.0.0,ed1ada3d-dc77-432b-a43e-e120536d53f6,unattributed,unattributed,,,,inbox.view,,2018-09-29T22:01:44+09:00,7805f171-99ca-49cd-8002-41c4387d9b4b,False,True
