eventcategory,isfirstactivity,apppackagename,appversion,devicetype,devicemanufacturer,osversion,canonicaldeviceuuid,sourcetype,channel,params_campaign,params_medium,params_term,inappeventcategory,inappeventlabel,eventdatetime,rowuuid,isfirstgoalactivity,event_rank
exit,,com.kmong.kmong,3.3.3,SM-N960N,samsung,Android8.1.0,aacd44ba-6ebb-439f-9288-ffa51975a412,,,,,,,,2018-09-29T06:07:13+09:00,3770706d-bfe0-48d9-b4a2-2681a504c67c,,True
goal,False,com.kmong.kmong,3.3.5,SM-N920S,samsung,Android7.0,87612043-9113-47b3-b51d-50855e3a20de,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T06:07:35+09:00,e656ea52-0a76-49bb-95d6-7263ee0aa15b,False,True
launch,False,com.kmong.kmong,3.3.5,SM-N920S,samsung,Android7.0,87612043-9113-47b3-b51d-50855e3a20de,unattributed,unattributed,,,,,,2018-09-29T06:07:35+09:00,49a8fd53-7b90-47c7-b0fd-1dd57385c3ff,False,False
launch,False,com.kmong.kmong,3.3.3,SM-G935S,samsung,Android8.0.0,e71c6f13-f5c4-4444-b574-99912d51830f,app-market,google-play,,organic,,,,2018-09-29T06:07:37+09:00,a03cd425-b2f0-4ba1-a7b0-c80a9e5f2fef,False,False
goal,False,com.kmong.kmong,3.3.3,SM-G935S,samsung,Android8.0.0,e71c6f13-f5c4-4444-b574-99912d51830f,app-market,google-play,,organic,,inbox_detail.view,,2018-09-29T06:07:38+09:00,be0179db-2aeb-4232-b5b3-303a71b0a11e,False,True
launch,False,com.kmong.kmong,3.3.5,HTC U11,HTC,Android8.0.0,fe3d633c-cd50-4d4d-ba0c-83e3d9628288,unattributed,unattributed,,,,,,2018-09-29T06:07:39+09:00,4fc77ea5-34fa-42cb-9061-296acc54757e,False,False
goal,False,com.kmong.kmong,3.3.5,HTC U11,HTC,Android8.0.0,fe3d633c-cd50-4d4d-ba0c-83e3d9628288,unattributed,unattributed,,,,home.view,,2018-09-29T06:07:42+09:00,d7879e3b-fcb9-483f-9d59-6f6f533d50db,False,True
goal,False,com.kmong.kmong,3.3.3,SM-G935S,samsung,Android8.0.0,e71c6f13-f5c4-4444-b574-99912d51830f,app-market,google-play,,organic,,home.view,,2018-09-29T06:07:44+09:00,2cfb267d-90c3-43e8-b88d-4d62d1c10f61,False,True
goal,False,com.kmong.kmong,3.3.5,HTC U11,HTC,Android8.0.0,fe3d633c-cd50-4d4d-ba0c-83e3d9628288,unattributed,unattributed,,,,notification.view,,2018-09-29T06:07:45+09:00,ec35a6cd-9ee3-4be8-8dd2-86907bf604cc,False,True
exit,,com.kmong.kmong,3.3.3,SM-G935S,samsung,Android8.0.0,e71c6f13-f5c4-4444-b574-99912d51830f,,,,,,,,2018-09-29T06:07:46+09:00,5bae1868-386a-4eb1-9f65-aae1432f68fb,,True
goal,False,com.kmong.kmong,3.3.5,HTC U11,HTC,Android8.0.0,fe3d633c-cd50-4d4d-ba0c-83e3d9628288,unattributed,unattributed,,,,home.view,,2018-09-29T06:07:48+09:00,a2ce28d1-04f7-45d3-ad25-19718c94c870,False,True
exit,,com.kmong.kmong,3.3.5,HTC U11,HTC,Android8.0.0,fe3d633c-cd50-4d4d-ba0c-83e3d9628288,,,,,,,,2018-09-29T06:07:49+09:00,5e6e26a2-426c-4434-aa3c-f6dc4f2c0b63,,True
launch,False,com.kmong.kmong,3.3.5,SM-G930K,samsung,Android8.0.0,b0830029-c62f-4ead-a418-b964bde72cc6,unattributed,unattributed,,,,,,2018-09-29T06:07:53+09:00,602c5cc2-e504-410e-af8b-cf2238d43276,False,False
goal,False,com.kmong.kmong,3.3.5,SM-G930K,samsung,Android8.0.0,b0830029-c62f-4ead-a418-b964bde72cc6,unattributed,unattributed,,,,home.view,,2018-09-29T06:07:54+09:00,2fdbdcfa-18e6-49ca-851e-b88b43a2cddc,False,True
exit,,com.kmong.kmong,3.3.5,SM-G925S,samsung,Android7.0,db0a136b-bb62-4aa3-8015-9d7f2faf08bd,,,,,,,,2018-09-29T06:07:55+09:00,2b11e70f-ab81-4176-bffb-60e6e1ef519d,,True
launchInSession,,com.kmong.kmong,3.3.5,SM-G925S,samsung,Android7.0,db0a136b-bb62-4aa3-8015-9d7f2faf08bd,,,,,,,,2018-09-29T06:07:56+09:00,8e7f1588-08f6-407f-ac3c-6f555de66b7b,,False
goal,False,com.kmong.kmong,3.3.5,SM-N920S,samsung,Android7.0,87612043-9113-47b3-b51d-50855e3a20de,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T06:07:56+09:00,424af966-49df-47ec-b72c-2f4346570ff5,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,b8ae6f87-161b-4af2-b957-3a8c773e3caa,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T06:07:56+09:00,4e485ea5-bff9-4c71-afe5-457b1d767ec5,False,True
launch,False,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,b8ae6f87-161b-4af2-b957-3a8c773e3caa,unattributed,unattributed,,,,,,2018-09-29T06:07:56+09:00,50d91815-f398-4fff-8c7f-c04eeb0ae891,False,False
goal,False,com.kmong.kmong,3.3.5,SM-G930K,samsung,Android8.0.0,b0830029-c62f-4ead-a418-b964bde72cc6,unattributed,unattributed,,,,notification.view,,2018-09-29T06:07:58+09:00,761fbc84-32a1-471a-98b6-59bd338522a5,False,True
goal,True,com.kmong.kmong,3.3.5,SM-G925S,samsung,Android7.0,db0a136b-bb62-4aa3-8015-9d7f2faf08bd,unattributed,unattributed,,,,tutorial.view,,2018-09-29T06:07:58+09:00,cbbcb00f-b53c-4388-9144-d87e635ce4e0,True,True
goal,False,com.kmong.kmong,3.3.5,SM-N920S,samsung,Android7.0,87612043-9113-47b3-b51d-50855e3a20de,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T06:08:00+09:00,6d4eebe4-d7b0-4f24-a55a-768f72661394,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N920S,samsung,Android7.0,87612043-9113-47b3-b51d-50855e3a20de,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T06:08:01+09:00,76d250cb-22bf-42a4-85d2-a4f1ceaea7a6,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,b8ae6f87-161b-4af2-b957-3a8c773e3caa,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T06:08:08+09:00,bab16234-3457-48b0-b34d-0297c73ebaa2,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N920S,samsung,Android7.0,87612043-9113-47b3-b51d-50855e3a20de,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T06:08:09+09:00,bb4378e2-7ca8-4878-8ce6-0acb8fdf96e2,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N920S,samsung,Android7.0,87612043-9113-47b3-b51d-50855e3a20de,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T06:08:10+09:00,280d88bf-436b-4985-8ae2-8a3d6c2a80f2,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,b8ae6f87-161b-4af2-b957-3a8c773e3caa,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T06:08:12+09:00,4dc3e9d4-26b0-4972-93fa-b580e1186e45,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G930K,samsung,Android8.0.0,b0830029-c62f-4ead-a418-b964bde72cc6,unattributed,unattributed,,,,home.view,,2018-09-29T06:08:13+09:00,951613eb-8dd6-4689-a1f2-70a555901fda,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G930K,samsung,Android8.0.0,b0830029-c62f-4ead-a418-b964bde72cc6,unattributed,unattributed,,,,notification.view,,2018-09-29T06:08:14+09:00,ba51cb07-0698-4428-bd10-d2a1a114b178,False,True
goal,True,com.kmong.kmong,3.3.5,SM-G925S,samsung,Android7.0,db0a136b-bb62-4aa3-8015-9d7f2faf08bd,unattributed,unattributed,,,,home.view,,2018-09-29T06:08:16+09:00,a755524f-5bb4-4648-a72f-61cd20168263,True,True
goal,False,com.kmong.kmong,3.3.5,SM-G930K,samsung,Android8.0.0,b0830029-c62f-4ead-a418-b964bde72cc6,unattributed,unattributed,,,,home.view,,2018-09-29T06:08:16+09:00,476bfa7a-772e-4e0c-a483-735fa8bc19e4,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N920S,samsung,Android7.0,87612043-9113-47b3-b51d-50855e3a20de,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T06:08:18+09:00,2e1d43da-32b1-49eb-afe5-15b200676a13,False,True
foreground,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,EC6C1395-E594-46F7-B399-F58141A3AF81,,,,,,,,2018-09-29T06:08:18+09:00,112b64a2-9964-4b7e-808a-119f0e41b3c4,,True
background,,com.kmong.kmong,3.3.5,SM-G960N,samsung,Android8.0.0,b8ae6f87-161b-4af2-b957-3a8c773e3caa,,,,,,,,2018-09-29T06:08:18+09:00,e393bdbb-b65e-40b1-b608-96d4527bc27b,,True
goal,False,com.kmong.kmong,3.3.5,SM-N920S,samsung,Android7.0,87612043-9113-47b3-b51d-50855e3a20de,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T06:08:19+09:00,8aef8a37-7abd-4e4a-ba9f-a1575a2728a8,False,True
launch,True,com.kmong.kmong,3.3.5,SM-G930L,samsung,Android8.0.0,4ec96cfb-b1de-424e-a3a0-498e31af5790,unattributed,unattributed,,,,,,2018-09-29T06:08:22+09:00,ee9faf69-3f86-4835-98c5-5976465f878a,False,False
goal,False,com.kmong.kmong,3.3.5,SM-G930L,samsung,Android8.0.0,4ec96cfb-b1de-424e-a3a0-498e31af5790,unattributed,unattributed,,,,home.view,,2018-09-29T06:08:23+09:00,bff4e37c-b1a8-4d5a-a327-cf011b02a1a0,False,True
goal,True,com.kmong.kmong,3.3.5,SM-G930L,samsung,Android8.0.0,4ec96cfb-b1de-424e-a3a0-498e31af5790,unattributed,unattributed,,,,search.view,,2018-09-29T06:08:25+09:00,0ac3282a-1a69-48c8-9bdb-4159d9183857,True,True
goal,False,com.kmong.kmong,3.3.5,SM-N920S,samsung,Android7.0,87612043-9113-47b3-b51d-50855e3a20de,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T06:08:26+09:00,06543855-8aa0-44bb-82f1-d4bf64f5a38c,False,True
goal,True,com.kmong.kmong,3.3.5,SM-G930L,samsung,Android8.0.0,4ec96cfb-b1de-424e-a3a0-498e31af5790,unattributed,unattributed,,,,search_gig.view,,2018-09-29T06:08:28+09:00,44b23f4f-6381-44eb-8022-68b296b3e42a,True,True
goal,False,com.kmong.kmong,3.3.5,SM-N920S,samsung,Android7.0,87612043-9113-47b3-b51d-50855e3a20de,unattributed,unattributed,,,,home.view,,2018-09-29T06:08:39+09:00,4ec95c5d-1914-4701-84c0-c8a4e2d8addf,False,True
background,,com.kmong.kmong,3.3.5,SM-N920L,samsung,Android7.0,7df769a9-1b0c-4dfb-a396-58a52c8ed416,,,,,,,,2018-09-29T06:08:40+09:00,1aa49d10-28db-4726-bdbb-eac489f2adee,,True
goal,False,com.kmong.kmong,3.3.5,SM-G930L,samsung,Android8.0.0,4ec96cfb-b1de-424e-a3a0-498e31af5790,unattributed,unattributed,,,,search_gig.view,,2018-09-29T06:08:44+09:00,29c0e10a-d2d3-4280-8b9e-b7e60e76c9a9,False,True
background,,com.kmong.kmong,3.3.5,SM-N920S,samsung,Android7.0,87612043-9113-47b3-b51d-50855e3a20de,,,,,,,,2018-09-29T06:08:46+09:00,6001854a-8bb2-4075-9ccb-b53835e87ba7,,True
goal,True,com.kmong.kmong,3.3.5,SM-G930L,samsung,Android8.0.0,4ec96cfb-b1de-424e-a3a0-498e31af5790,unattributed,unattributed,,,,gig_detail.view,21501.0,2018-09-29T06:08:47+09:00,88a0b2f1-5715-4d15-bc8e-ed7de41aa913,False,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,EC6C1395-E594-46F7-B399-F58141A3AF81,unattributed,unattributed,,,,gig_detail.view,1003.0,2018-09-29T06:08:52+09:00,ab2a7df6-2b9c-492a-a0e2-dbf6d1f69a68,False,True
goal,False,com.kmong.kmong,3.3.5,SM-C115L,samsung,Android4.4.2,a33a57c9-4702-4221-acc9-d3991a233e0e,unattributed,unattributed,,,,home.view,,2018-09-29T06:08:54+09:00,9cf2fae4-a66a-40b3-8f2a-957467bbc0e7,False,True
background,,com.kmong.kmong,3.3.5,SM-G930K,samsung,Android8.0.0,b0830029-c62f-4ead-a418-b964bde72cc6,,,,,,,,2018-09-29T06:09:02+09:00,a1d197b8-d120-4225-9e3b-eaaa27af7550,,True
goal,False,com.kmong.kmong,3.3.5,SM-G930L,samsung,Android8.0.0,4ec96cfb-b1de-424e-a3a0-498e31af5790,unattributed,unattributed,,,,search_gig.view,,2018-09-29T06:09:24+09:00,8c145018-bfba-4786-a6bb-dc74dc1c4a80,False,True
goal,True,com.kmong.kmong,3.3.5,SM-G930L,samsung,Android8.0.0,4ec96cfb-b1de-424e-a3a0-498e31af5790,unattributed,unattributed,,,,gig_detail.view,1005.0,2018-09-29T06:09:31+09:00,c3bc5e52-692b-4e38-88a2-9e174af59045,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G930L,samsung,Android8.0.0,4ec96cfb-b1de-424e-a3a0-498e31af5790,unattributed,unattributed,,,,search_gig.view,,2018-09-29T06:09:35+09:00,544d4652-09e2-4900-815d-ad44e11b429c,False,True
goal,True,com.kmong.kmong,3.3.5,SM-G925S,samsung,Android7.0,db0a136b-bb62-4aa3-8015-9d7f2faf08bd,unattributed,unattributed,,,,notification.view,,2018-09-29T06:09:36+09:00,1ea02208-0046-4442-bf1a-d716a632ef28,True,True
goal,True,com.kmong.kmong,3.3.5,SM-G930L,samsung,Android8.0.0,4ec96cfb-b1de-424e-a3a0-498e31af5790,unattributed,unattributed,,,,gig_detail.view,21704.0,2018-09-29T06:09:39+09:00,c2f8e761-a98b-45c8-af70-7cf250f3c756,False,True
launch,False,com.kmong.kmong,3.3.5,SM-G935S,samsung,Android8.0.0,e55e2657-6bce-4fb3-a6b3-5f868f16a1bb,unattributed,unattributed,,,,,,2018-09-29T06:09:44+09:00,d7324769-9726-4303-8a24-1d99f8eed8a2,False,False
goal,False,com.kmong.kmong,3.3.5,SM-G935S,samsung,Android8.0.0,e55e2657-6bce-4fb3-a6b3-5f868f16a1bb,unattributed,unattributed,,,,inbox.view,,2018-09-29T06:09:47+09:00,f7469758-0104-45bb-a949-8148254d99d2,False,True
launchInSession,,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,11b13640-4d42-4507-a262-5f00076a6328,,,,,,,,2018-09-29T06:09:50+09:00,5390a31f-4142-44e4-89a6-4631f8a478f4,,False
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,EC6C1395-E594-46F7-B399-F58141A3AF81,unattributed,unattributed,,,,gig_detail.view,1003.0,2018-09-29T06:09:50+09:00,0000fb63-55c9-4a02-8da6-ea0deaa08161,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,11b13640-4d42-4507-a262-5f00076a6328,unattributed,unattributed,,,,home.view,,2018-09-29T06:09:52+09:00,8c2c4635-50ae-494f-a0f0-4a217d0c2cc0,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G935S,samsung,Android8.0.0,e55e2657-6bce-4fb3-a6b3-5f868f16a1bb,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T06:09:52+09:00,123e1350-8a22-46bb-83fb-3f83d17f91e8,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,EC6C1395-E594-46F7-B399-F58141A3AF81,unattributed,unattributed,,,,category_gig.view,10.0,2018-09-29T06:09:53+09:00,bcbdccf5-2919-4447-bdfb-ed0cafe404cb,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,11b13640-4d42-4507-a262-5f00076a6328,unattributed,unattributed,,,,menu.view,,2018-09-29T06:09:55+09:00,55102b61-f0fe-49bb-9e54-c242ee58a3f4,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G935S,samsung,Android8.0.0,e55e2657-6bce-4fb3-a6b3-5f868f16a1bb,unattributed,unattributed,,,,inbox.view,,2018-09-29T06:09:55+09:00,0f981180-7525-411c-bcd6-475c6727e2e7,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G935S,samsung,Android8.0.0,e55e2657-6bce-4fb3-a6b3-5f868f16a1bb,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T06:09:56+09:00,ffc3e6c3-a878-467a-bca7-be24a6c68242,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G925S,samsung,Android7.0,db0a136b-bb62-4aa3-8015-9d7f2faf08bd,unattributed,unattributed,,,,home.view,,2018-09-29T06:10:00+09:00,15f8722b-3d80-4df6-b71a-bd65a04f31de,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,11b13640-4d42-4507-a262-5f00076a6328,unattributed,unattributed,,,,profile.click,,2018-09-29T06:10:00+09:00,586c7183-efd5-4fb9-9062-70a2f33d152c,False,True
exit,,com.kmong.kmong,3.3.5,SM-G925S,samsung,Android7.0,db0a136b-bb62-4aa3-8015-9d7f2faf08bd,,,,,,,,2018-09-29T06:10:01+09:00,8b1a4d11-a8a2-41a2-8f0e-669cf18c7629,,True
background,,com.kmong.kmong,3.3.5,SM-G925S,samsung,Android7.0,db0a136b-bb62-4aa3-8015-9d7f2faf08bd,,,,,,,,2018-09-29T06:10:03+09:00,2d876f37-604a-4854-81cd-5e0006a5a2e7,,True
goal,False,com.kmong.kmong,3.3.5,SM-G930L,samsung,Android8.0.0,4ec96cfb-b1de-424e-a3a0-498e31af5790,unattributed,unattributed,,,,search_gig.view,,2018-09-29T06:10:07+09:00,63ba94e9-b67c-4404-9630-097c6994d9ca,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G935S,samsung,Android8.0.0,e55e2657-6bce-4fb3-a6b3-5f868f16a1bb,unattributed,unattributed,,,,inbox.view,,2018-09-29T06:10:07+09:00,f203c05e-65e7-4ba9-92d1-a0d5615726a5,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G935S,samsung,Android8.0.0,e55e2657-6bce-4fb3-a6b3-5f868f16a1bb,unattributed,unattributed,,,,home.view,,2018-09-29T06:10:08+09:00,4ecb793c-255f-4510-8d93-10838ef609a6,False,True
exit,,com.kmong.kmong,3.3.5,SM-G935S,samsung,Android8.0.0,e55e2657-6bce-4fb3-a6b3-5f868f16a1bb,,,,,,,,2018-09-29T06:10:10+09:00,b45d6bec-e4ac-4b76-b5e3-73cff0d21c85,,True
goal,True,com.kmong.kmong,3.3.5,SM-G930L,samsung,Android8.0.0,4ec96cfb-b1de-424e-a3a0-498e31af5790,unattributed,unattributed,,,,gig_detail.view,21701.0,2018-09-29T06:10:15+09:00,55e63512-45b9-43e2-b316-4ee193cbcf63,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G930L,samsung,Android8.0.0,4ec96cfb-b1de-424e-a3a0-498e31af5790,unattributed,unattributed,,,,search_gig.view,,2018-09-29T06:10:24+09:00,8103b5f3-a979-4bca-b489-913464bd8c40,False,True
goal,True,com.kmong.kmong,3.3.5,SM-G930L,samsung,Android8.0.0,4ec96cfb-b1de-424e-a3a0-498e31af5790,unattributed,unattributed,,,,gig_detail.view,21704.0,2018-09-29T06:10:32+09:00,b0a91a97-bb4d-46e2-80cc-c104148a091f,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,11b13640-4d42-4507-a262-5f00076a6328,unattributed,unattributed,,,,gig_detail.view,30101.0,2018-09-29T06:10:32+09:00,5cdd665a-bcb9-4bc4-88e5-a44d58db8bc4,False,True
launch,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,70a1e698-2b1c-4e74-b26a-88f918aef0fb,unattributed,unattributed,,,,,,2018-09-29T06:10:34+09:00,697434d9-11d0-4a92-be7e-4173dc010ffc,False,False
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,EC6C1395-E594-46F7-B399-F58141A3AF81,unattributed,unattributed,,,,gig_detail.view,1003.0,2018-09-29T06:10:38+09:00,c5303a6a-5f4d-4d9a-b4eb-3bfe22e9205d,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,70a1e698-2b1c-4e74-b26a-88f918aef0fb,unattributed,unattributed,,,,home.view,,2018-09-29T06:10:38+09:00,5a53997e-ff9c-4d7e-beaf-4cdfc7eb7161,False,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,EC6C1395-E594-46F7-B399-F58141A3AF81,unattributed,unattributed,,,,gig_detail.view,1003.0,2018-09-29T06:10:39+09:00,da4b1d3b-20f4-498c-8ae4-ceb180842928,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,70a1e698-2b1c-4e74-b26a-88f918aef0fb,unattributed,unattributed,,,,category_list.view,,2018-09-29T06:10:40+09:00,2a70625b-91d6-4510-8621-d9c8d639ee4e,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,70a1e698-2b1c-4e74-b26a-88f918aef0fb,unattributed,unattributed,,,,home.view,,2018-09-29T06:10:41+09:00,abbc975d-2221-4406-b544-6642e48c2598,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,70a1e698-2b1c-4e74-b26a-88f918aef0fb,unattributed,unattributed,,,,inbox.view,,2018-09-29T06:10:45+09:00,302840ac-9076-4060-8991-5936f08b6dcd,False,True
background,,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,70a1e698-2b1c-4e74-b26a-88f918aef0fb,,,,,,,,2018-09-29T06:10:46+09:00,ce3bea4d-294d-4902-8f45-53c3d9c2f181,,True
launch,False,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android8.0.0,086355b8-3550-46cc-8937-10c0163e0678,viral,WEB,,,,,,2018-09-29T06:10:49+09:00,cf342e52-d1f4-419f-9413-69bc7d39e318,False,False
goal,False,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android8.0.0,086355b8-3550-46cc-8937-10c0163e0678,viral,WEB,,,,home.view,,2018-09-29T06:10:50+09:00,97b294a5-bc41-4875-b27c-862d0d34a7d6,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android8.0.0,086355b8-3550-46cc-8937-10c0163e0678,viral,WEB,,,,inbox.view,,2018-09-29T06:10:55+09:00,899ea94e-dad7-4e37-92f2-5150d2aab374,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android8.0.0,086355b8-3550-46cc-8937-10c0163e0678,viral,WEB,,,,menu.view,,2018-09-29T06:10:58+09:00,e1b9a481-06e5-4131-bafc-466dad8552e2,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android8.0.0,086355b8-3550-46cc-8937-10c0163e0678,viral,WEB,,,,buyer_coupon_history.click,,2018-09-29T06:11:05+09:00,1d40f283-c9df-48e1-8cd5-b72942e92127,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android8.0.0,086355b8-3550-46cc-8937-10c0163e0678,viral,WEB,,,,menu.view,,2018-09-29T06:11:08+09:00,d303f6c2-b41c-44fb-9d43-b6228423e287,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G930L,samsung,Android8.0.0,4ec96cfb-b1de-424e-a3a0-498e31af5790,unattributed,unattributed,,,,search_gig.view,,2018-09-29T06:11:08+09:00,e3ed928b-f036-438d-a706-cc9f866d2bba,False,True
goal,True,com.kmong.kmong,3.3.5,SM-G930L,samsung,Android8.0.0,4ec96cfb-b1de-424e-a3a0-498e31af5790,unattributed,unattributed,,,,gig_detail.view,21501.0,2018-09-29T06:11:15+09:00,ae9e2a9c-91a4-4d10-8822-d534216d01b3,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,EC6C1395-E594-46F7-B399-F58141A3AF81,unattributed,unattributed,,,,category_gig.view,10.0,2018-09-29T06:11:15+09:00,b0b6c35b-12d1-4842-aaeb-02a7d947dc41,False,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,EC6C1395-E594-46F7-B399-F58141A3AF81,unattributed,unattributed,,,,gig_detail.view,1003.0,2018-09-29T06:11:19+09:00,475f0bed-31bc-49c3-8188-c5c8aeddcbbf,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,EC6C1395-E594-46F7-B399-F58141A3AF81,unattributed,unattributed,,,,category_gig.view,10.0,2018-09-29T06:12:02+09:00,f855c558-3e16-47b1-acf6-201fdc2e872f,False,True
launch,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,FD15A646-D3CD-497D-920B-CC34FF70CDB8,viral,WEB,,,,,,2018-09-29T06:12:02+09:00,f16489c3-2858-4852-9076-471150950c37,False,False
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,FD15A646-D3CD-497D-920B-CC34FF70CDB8,viral,WEB,,,,home.view,,2018-09-29T06:12:03+09:00,6de1ae08-9f9f-42e6-adaa-a86cbb900dc6,False,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,EC6C1395-E594-46F7-B399-F58141A3AF81,unattributed,unattributed,,,,gig_detail.view,1003.0,2018-09-29T06:12:06+09:00,35f8988f-7476-4195-86b9-739fa3c118bc,False,True
launch,False,com.kmong.kmong,3.3.5,SM-G935K,samsung,Android8.0.0,f34a28ce-1e28-4a00-b82d-d1465040d1e0,unattributed,unattributed,,,,,,2018-09-29T06:12:11+09:00,16e0b393-d156-4484-8b1c-0a2dc29c0f39,False,False
goal,False,com.kmong.kmong,3.3.5,SM-G935K,samsung,Android8.0.0,f34a28ce-1e28-4a00-b82d-d1465040d1e0,unattributed,unattributed,,,,home.view,,2018-09-29T06:12:13+09:00,a46ed6cb-8e8b-4c46-8539-74cc75b6a403,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G935K,samsung,Android8.0.0,f34a28ce-1e28-4a00-b82d-d1465040d1e0,unattributed,unattributed,,,,inbox.view,,2018-09-29T06:12:14+09:00,1fecf5af-1551-476f-ad86-c0e53fa74318,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G935K,samsung,Android8.0.0,f34a28ce-1e28-4a00-b82d-d1465040d1e0,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T06:12:16+09:00,8507f018-bee6-46d3-82ae-e7e2522872d5,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,11b13640-4d42-4507-a262-5f00076a6328,unattributed,unattributed,,,,menu.view,,2018-09-29T06:12:19+09:00,7022ee68-6f6f-4746-b090-68822a68d37c,False,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,11b13640-4d42-4507-a262-5f00076a6328,unattributed,unattributed,,,,home.view,,2018-09-29T06:12:21+09:00,22a85c91-df70-46e2-92f8-d77cd340d1cb,False,True
exit,,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,11b13640-4d42-4507-a262-5f00076a6328,,,,,,,,2018-09-29T06:12:21+09:00,7a2c6242-6633-48ab-9fec-2c5b81974315,,True
launch,False,com.kmong.kmong,3.3.3,SM-A710K,samsung,Android7.0,d83d466f-fdb2-46ff-ac98-0df581c0e023,unattributed,unattributed,,,,,,2018-09-29T06:12:24+09:00,aec50343-13ca-4aff-83e2-8e0bcad4a120,False,False
