eventcategory,isfirstactivity,apppackagename,appversion,devicetype,devicemanufacturer,osversion,canonicaldeviceuuid,sourcetype,channel,params_campaign,params_medium,params_term,inappeventcategory,inappeventlabel,eventdatetime,rowuuid,isfirstgoalactivity,event_rank
foreground,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.3,BE01B99C-090B-4F71-8F21-4F6AA367060D,,,,,,,,2018-09-29T20:00:53+09:00,d9d9d343-f3b6-4db0-b974-a064013894f5,,True
launch,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,bbfe6607-42b2-468c-af35-8515614eae44,unattributed,unattributed,,,,,,2018-09-29T20:00:54+09:00,8908df84-4c30-4be5-b196-45f9099560e6,False,False
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,F168677F-A861-4EA3-A7EC-69792EA42848,unattributed,unattributed,,,,home.view,,2018-09-29T20:00:54+09:00,82dcd155-3a7a-4d0f-b881-15426db95bb0,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,bbfe6607-42b2-468c-af35-8515614eae44,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T20:00:54+09:00,f4887347-8098-497f-bbb5-98b14e6890e4,False,True
launch,False,com.kmong.kmong,3.3.5,SM-A530N,samsung,Android7.1.1,ef47b02d-e955-4b7c-ac7d-4baa7a173974,unattributed,unattributed,,,,,,2018-09-29T20:00:54+09:00,2acc7481-03b7-40c0-b157-9c09fd02570f,False,False
launch,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,8d3d4c6f-9070-4fde-8940-53701b12788a,paid,google.adwords,1431863900,,,buyer_order_track.view,,2018-09-29T20:00:55+09:00,8f32e031-1397-4e5b-aa29-9280e3c2dd93,False,True
launch,False,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,538d9da2-ba4c-4dce-aeb8-da615a6fda01,unattributed,unattributed,,,,,,2018-09-29T20:00:55+09:00,35ba64c7-cdf6-4ab0-991d-3d5f93f41d8a,False,False
goal,False,com.kmong.kmong,3.3.5,SM-A530N,samsung,Android7.1.1,ef47b02d-e955-4b7c-ac7d-4baa7a173974,unattributed,unattributed,,,,inbox.view,,2018-09-29T20:00:56+09:00,061abbfe-77ce-4beb-bb61-896f062d84ff,False,True
goal,False,com.kmong.kmong,3.3.2,SM-G950N,samsung,Android8.0.0,1fac36ba-6bcd-43fc-8cf9-7e1aac4b39d2,unattributed,unattributed,,,,menu.view,,2018-09-29T20:00:56+09:00,86851e63-2a19-4ec6-a7bb-aeb5de93a537,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,538d9da2-ba4c-4dce-aeb8-da615a6fda01,unattributed,unattributed,,,,home.view,,2018-09-29T20:00:56+09:00,d1f961be-51a7-4912-a382-fb1f7ad48896,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,061F592F-6CE6-4EE0-99F0-393CDFC98BBF,,,,,,,,2018-09-29T20:00:58+09:00,1630c96c-2820-4799-8777-8420d1be1779,,True
goal,False,com.kmong.kmong,3.3.2,SM-G950N,samsung,Android8.0.0,1fac36ba-6bcd-43fc-8cf9-7e1aac4b39d2,unattributed,unattributed,,,,seller_gig.click,,2018-09-29T20:00:58+09:00,e424d512-079a-42a0-980b-8e29ad7739af,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,538d9da2-ba4c-4dce-aeb8-da615a6fda01,unattributed,unattributed,,,,inbox.view,,2018-09-29T20:00:58+09:00,f756f01f-4edf-42ee-8b79-bbeb29d1ab4a,False,True
exit,,com.kmong.kmong,3.3.5,SM-A710L,samsung,Android7.0,93d01aec-eac0-441f-bd12-ec944fc29aae,,,,,,,,2018-09-29T20:00:58+09:00,1b89077f-6625-428a-85ba-c16bddea469b,,True
goal,False,com.kmong.kmong,3.3.5,SM-A530N,samsung,Android7.1.1,ef47b02d-e955-4b7c-ac7d-4baa7a173974,unattributed,unattributed,,,,home.view,,2018-09-29T20:00:59+09:00,1beb3ca1-2a9c-4e20-99b6-414ebd7f04c7,False,True
goal,True,com.kmong.kmong,3.3.5,SM-A530N,samsung,Android7.1.1,bd864da9-bac4-4bf4-9007-10799bb2699d,paid,google.adwords,1431863900,,,home.view,,2018-09-29T20:00:59+09:00,d14e68db-bea8-4527-a394-2a6014d38ae5,True,True
goal,False,com.kmong.kmong,3.3.5,SM-A530N,samsung,Android7.1.1,ef47b02d-e955-4b7c-ac7d-4baa7a173974,unattributed,unattributed,,,,search.view,,2018-09-29T20:01:00+09:00,5f12edcb-1d3c-4ef6-9f36-9c358563ae5f,False,True
launchInSession,,com.kmong.kmong,3.3.5,SM-A710L,samsung,Android7.0,93d01aec-eac0-441f-bd12-ec944fc29aae,,,,,,,,2018-09-29T20:01:00+09:00,68cf56ab-27ac-4fab-b998-854dad0c5d58,,False
launch,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.1.2,E3B40AAA-1D42-44A7-96B4-24F29535B4CD,viral,WEB,,,,,,2018-09-29T20:01:02+09:00,d5d515db-e44d-410f-b11e-35ecc7a69fd9,False,False
goal,False,com.kmong.kmong,3.3.5,SM-G930L,samsung,Android7.0,c4d0a489-c48b-4c9c-b0ab-b17d425128da,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T20:01:02+09:00,f245093d-5356-4750-a67f-0a7b2193d963,False,True
foreground,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,57FD46F1-74F3-41DD-B1F2-9E6AC8844A42,,,,,,,,2018-09-29T20:01:02+09:00,8709a80b-f54e-4801-99dc-d758b1fd7f02,,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,F168677F-A861-4EA3-A7EC-69792EA42848,unattributed,unattributed,,,,bookmarks_gig.view,,2018-09-29T20:01:03+09:00,3201fc89-09dc-46b0-8ba7-4c68ad54ebfe,True,True
launch,False,com.kmong.iOS,4.0.1,iPhone,Apple,iOS11.4.1,229C58D6-2559-4640-90FA-3396D5E2C0CB,unattributed,unattributed,,,,,,2018-09-29T20:01:03+09:00,f5c6ddbb-9597-4d68-b44c-9195db9ad901,False,False
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.1.2,E3B40AAA-1D42-44A7-96B4-24F29535B4CD,viral,WEB,,,,home.view,,2018-09-29T20:01:03+09:00,4b94059a-c409-46d1-9cb1-04f83868c241,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.1.2,E3B40AAA-1D42-44A7-96B4-24F29535B4CD,viral,WEB,,,,menu.view,,2018-09-29T20:01:04+09:00,a71c20d8-3e2e-45f7-a3af-4809feabde21,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,57FD46F1-74F3-41DD-B1F2-9E6AC8844A42,,,,,,,,2018-09-29T20:01:04+09:00,daf80fb5-b524-443e-9cf2-0fdfa8d89da5,,True
foreground,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,1BC819C7-0993-470C-AF08-D4FF76EDCBC1,,,,,,,,2018-09-29T20:01:06+09:00,de546eac-9df1-4783-bdff-50b4dd9577c9,,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.1.2,E3B40AAA-1D42-44A7-96B4-24F29535B4CD,viral,WEB,,,,buyer_order_history.view,,2018-09-29T20:01:06+09:00,00d4dc92-7140-4546-98d5-401318429622,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,538d9da2-ba4c-4dce-aeb8-da615a6fda01,unattributed,unattributed,,,,home.view,,2018-09-29T20:01:06+09:00,2778f752-ae31-4228-b81f-a9b6a1211dca,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.1.2,E3B40AAA-1D42-44A7-96B4-24F29535B4CD,viral,WEB,,,,menu.view,,2018-09-29T20:01:07+09:00,7a8471d5-0d5c-49a2-87fd-9893c2d8b0b9,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G930L,samsung,Android7.0,c4d0a489-c48b-4c9c-b0ab-b17d425128da,unattributed,unattributed,,,,inbox.view,,2018-09-29T20:01:07+09:00,94b92fe9-3a9a-42b5-8353-bfb545d65eac,False,True
launch,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.1.1,5DB40606-5966-4210-9462-2C899194A100,unattributed,unattributed,,,,,,2018-09-29T20:01:07+09:00,aab76722-056f-4a94-9cb8-e2807224c7c3,False,False
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,1BC819C7-0993-470C-AF08-D4FF76EDCBC1,,,,,,,,2018-09-29T20:01:08+09:00,2cc42ca3-cad8-4efc-ab28-094de881c924,,True
launch,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,017F7DC0-BE8D-4000-9F15-310961F18FC6,unattributed,unattributed,,,,,,2018-09-29T20:01:08+09:00,8d3f6aff-4515-470e-ac9c-36a9949a6df0,False,False
goal,False,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,538d9da2-ba4c-4dce-aeb8-da615a6fda01,unattributed,unattributed,,,,inbox.view,,2018-09-29T20:01:08+09:00,b0d83744-a38f-4234-872a-4e4bfd64c166,False,True
goal,True,com.kmong.kmong,3.3.5,SM-G930S,samsung,Android8.0.0,346f5a36-cc60-42b3-b31e-ef949d64c280,app-market,google-play,,organic,,home.view,,2018-09-29T20:01:08+09:00,34a6c06a-675f-44a0-b7c3-bfe215c043a3,True,True
goal,False,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,538d9da2-ba4c-4dce-aeb8-da615a6fda01,unattributed,unattributed,,,,menu.view,,2018-09-29T20:01:09+09:00,580e3370-64dd-4c61-88db-c1eb68ff41ff,False,True
goal,False,com.kmong.kmong,3.3.5,SM-A530N,samsung,Android7.1.1,ef47b02d-e955-4b7c-ac7d-4baa7a173974,unattributed,unattributed,,,,search_gig.view,,2018-09-29T20:01:09+09:00,2b8d7dd0-7f15-4249-b5c9-679c995215b4,False,True
background,,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,bbfe6607-42b2-468c-af35-8515614eae44,,,,,,,,2018-09-29T20:01:09+09:00,2dfcd993-8a71-436a-a63c-32dd963c3459,,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,017F7DC0-BE8D-4000-9F15-310961F18FC6,unattributed,unattributed,,,,home.view,,2018-09-29T20:01:09+09:00,7bb72f3b-da22-4a37-b7fd-f5748fd1eddd,False,True
goal,False,com.kmong.kmong,3.3.2,SM-G950N,samsung,Android8.0.0,1fac36ba-6bcd-43fc-8cf9-7e1aac4b39d2,unattributed,unattributed,,,,gig_detail.view,41201.0,2018-09-29T20:01:10+09:00,4da81e15-a9df-4333-9863-3a972ef3770c,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,538d9da2-ba4c-4dce-aeb8-da615a6fda01,unattributed,unattributed,,,,seller_selling_history.view,,2018-09-29T20:01:10+09:00,b55339a8-1879-42be-8fd2-10068ba7bce7,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.1.2,E3B40AAA-1D42-44A7-96B4-24F29535B4CD,viral,WEB,,,,buyer_order_history.view,,2018-09-29T20:01:10+09:00,1f2c4904-3e91-4b5f-b9a2-e14e71c46a43,False,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,F168677F-A861-4EA3-A7EC-69792EA42848,unattributed,unattributed,,,,gig_detail.view,118.0,2018-09-29T20:01:10+09:00,f3ff4c74-5adf-4482-9544-ac58e16c6fa4,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,017F7DC0-BE8D-4000-9F15-310961F18FC6,unattributed,unattributed,,,,inbox.view,,2018-09-29T20:01:10+09:00,ac86d706-fecd-4358-b065-6997bf52dde2,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.1.1,5DB40606-5966-4210-9462-2C899194A100,unattributed,unattributed,,,,home.view,,2018-09-29T20:01:11+09:00,3a31521b-243a-49be-8a03-bca3910ce885,False,True
background,,com.kmong.kmong,3.3.5,SM-G930L,samsung,Android7.0,c4d0a489-c48b-4c9c-b0ab-b17d425128da,,,,,,,,2018-09-29T20:01:11+09:00,9966edfd-466c-4724-b2bb-c2a8b28ce52c,,True
goal,True,com.kmong.kmong,3.3.5,SM-A530N,samsung,Android7.1.1,bd864da9-bac4-4bf4-9007-10799bb2699d,paid,google.adwords,1431863900,,,category_gig.view,3.0,2018-09-29T20:01:11+09:00,7fb3b770-d1c8-4081-98ad-b4c8d437264d,True,True
launch,False,com.kmong.kmong,3.3.2,IM-100S,PANTECH,Android6.0.1,9ce5db72-6247-4b2d-b711-6e636e0322ac,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T20:01:11+09:00,666b87d2-8ec3-4eea-9aba-964de5f1f729,False,True
launch,False,com.kmong.kmong,3.3.5,SM-G955F,samsung,Android8.0.0,1fa17557-66a2-4d29-b3b2-1609cf0a8cd3,unattributed,unattributed,,,,,,2018-09-29T20:01:11+09:00,ef47e1f5-bd4d-41a0-9886-ed1737c5ee3c,False,False
launch,False,com.kmong.kmong,3.3.2,SM-G930L,samsung,Android8.0.0,363cabf4-0316-429c-a04b-cc5a20e1abe9,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T20:01:12+09:00,954c8cc5-f163-407b-a9a2-b7994fe46694,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,538d9da2-ba4c-4dce-aeb8-da615a6fda01,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T20:01:12+09:00,f3b1a15f-0eee-46e6-b394-b36e6929e37c,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,017F7DC0-BE8D-4000-9F15-310961F18FC6,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T20:01:12+09:00,b6194867-162b-4a4e-8081-2b52bdb69236,False,True
launch,False,com.kmong.kmong,3.3.2,IM-100S,PANTECH,Android6.0.1,9ce5db72-6247-4b2d-b711-6e636e0322ac,unattributed,unattributed,,,,,,2018-09-29T20:01:13+09:00,4718596b-9036-4496-83d0-c202f0fe6c35,False,False
goal,False,com.kmong.kmong,3.3.5,SM-A530N,samsung,Android7.1.1,ef47b02d-e955-4b7c-ac7d-4baa7a173974,unattributed,unattributed,,,,gig_detail.view,21501.0,2018-09-29T20:01:13+09:00,cd95292d-b91c-4b2a-b435-f375241682e6,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G955F,samsung,Android8.0.0,1fa17557-66a2-4d29-b3b2-1609cf0a8cd3,unattributed,unattributed,,,,home.view,,2018-09-29T20:01:13+09:00,43fc69af-5cfd-47f4-be21-1a847191a789,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.1.2,E3B40AAA-1D42-44A7-96B4-24F29535B4CD,viral,WEB,,,,buyer_order_track.view,,2018-09-29T20:01:13+09:00,8047d8af-9006-4207-ad56-7371b15ec64e,False,True
launch,False,com.kmong.kmong,3.3.2,SM-G930L,samsung,Android8.0.0,363cabf4-0316-429c-a04b-cc5a20e1abe9,unattributed,unattributed,,,,,,2018-09-29T20:01:14+09:00,de83218f-edd0-4b94-bc2e-4ccf0c274133,False,False
goal,True,com.kmong.kmong,3.3.5,SM-A530N,samsung,Android7.1.1,bd864da9-bac4-4bf4-9007-10799bb2699d,paid,google.adwords,1431863900,,,category_gig.view,301.0,2018-09-29T20:01:15+09:00,32bfdd7c-b734-4191-99ac-db6f1011a913,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.3,BE01B99C-090B-4F71-8F21-4F6AA367060D,unattributed,unattributed,,,,inbox.view,,2018-09-29T20:01:15+09:00,cc3f8a7a-1fed-4ec6-aaf1-73c519c0bc8b,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.1.2,E3B40AAA-1D42-44A7-96B4-24F29535B4CD,viral,WEB,,,,buyer_order_history.view,,2018-09-29T20:01:16+09:00,8e669723-52f7-4701-ac05-349cf9d32bdb,False,True
background,,com.kmong.kmong,3.3.2,SM-G950N,samsung,Android8.0.0,1fac36ba-6bcd-43fc-8cf9-7e1aac4b39d2,,,,,,,,2018-09-29T20:01:16+09:00,35955476-1e94-4bfc-9246-2e8a77f9a636,,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,017F7DC0-BE8D-4000-9F15-310961F18FC6,unattributed,unattributed,,,,NPS.view,,2018-09-29T20:01:16+09:00,7097a578-afa1-401d-acc9-07c4f8d9ab66,True,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.1.1,5DB40606-5966-4210-9462-2C899194A100,unattributed,unattributed,,,,category_gig.view,1.0,2018-09-29T20:01:16+09:00,960e0487-3d07-4a15-8bfa-8b0973e6f44e,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G955F,samsung,Android8.0.0,1fa17557-66a2-4d29-b3b2-1609cf0a8cd3,unattributed,unattributed,,,,inbox.view,,2018-09-29T20:01:17+09:00,56eca02f-f885-423b-b407-6e8a16fe0d34,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.3,BE01B99C-090B-4F71-8F21-4F6AA367060D,,,,,,,,2018-09-29T20:01:17+09:00,29cb7aa3-d4f5-46b5-ada3-3a78ac381f5a,,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.1.2,E3B40AAA-1D42-44A7-96B4-24F29535B4CD,,,,,,,,2018-09-29T20:01:17+09:00,b75c3715-0e75-4881-bea8-dcdc2c2d8e5a,,True
goal,False,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,538d9da2-ba4c-4dce-aeb8-da615a6fda01,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T20:01:20+09:00,3458dd2f-dcfe-4be5-8877-ab49c5d3277d,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,017F7DC0-BE8D-4000-9F15-310961F18FC6,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T20:01:20+09:00,b0af9d40-2a21-446b-a3aa-39cb24267fab,False,True
foreground,,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,272a16fc-486a-4b91-b4d9-d110086c3c10,,,,,,,,2018-09-29T20:01:21+09:00,24a9a9f2-bb99-4e1a-9738-4509c4d08416,,True
goal,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,272a16fc-486a-4b91-b4d9-d110086c3c10,unattributed,unattributed,,,,gig_detail.view,60201.0,2018-09-29T20:01:21+09:00,d401d86a-745d-4863-8b3b-76a4e6c0ab8e,False,True
background,,com.kmong.kmong,3.3.5,SM-G955F,samsung,Android8.0.0,1fa17557-66a2-4d29-b3b2-1609cf0a8cd3,,,,,,,,2018-09-29T20:01:21+09:00,e26aacaf-1131-4b9a-956b-3a8dc54d0d2f,,True
launch,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,E8F9D830-70BF-4550-8FEB-02DBCF74D922,unattributed,unattributed,,,,,,2018-09-29T20:01:21+09:00,3ba29687-ec6b-463a-bca9-8e2f51dd4db9,False,False
goal,True,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,11b4eb5d-ab27-4e96-b0d3-f778aa8a0ea0,app-market,google-play,,organic,,gig_detail.view,1005.0,2018-09-29T20:01:21+09:00,26683081-3512-4d7b-b18f-a04c5eab37b1,False,True
background,,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,272a16fc-486a-4b91-b4d9-d110086c3c10,,,,,,,,2018-09-29T20:01:22+09:00,1dc631e5-1183-4535-ab47-8c17e5fcccc3,,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,E8F9D830-70BF-4550-8FEB-02DBCF74D922,,,,,,,,2018-09-29T20:01:22+09:00,1bf1cd24-d12f-45b6-8f72-401b409f84c7,,True
goal,False,com.kmong.kmong,3.3.5,SM-G930K,samsung,Android8.0.0,980265a7-4623-4c7c-918b-6aaf09382424,unattributed,unattributed,,,,gig_detail.view,706.0,2018-09-29T20:01:22+09:00,c330c909-8e80-46e3-bb48-3e7b30c492ec,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,272a16fc-486a-4b91-b4d9-d110086c3c10,unattributed,unattributed,,,,gig_detail.view,60201.0,2018-09-29T20:01:23+09:00,02d6cdc3-f805-4bcc-b750-cf53175c4b61,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G930K,samsung,Android8.0.0,980265a7-4623-4c7c-918b-6aaf09382424,unattributed,unattributed,,,,gig_detail.view,706.0,2018-09-29T20:01:23+09:00,949b0903-d33c-443e-beda-3bc6db924380,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,d4fd69be-8599-4e5b-b579-d3b7fb9de6e6,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T20:01:23+09:00,57a7fc8f-676e-464f-bbfc-82592f30ffff,False,True
foreground,,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,d4fd69be-8599-4e5b-b579-d3b7fb9de6e6,,,,,,,,2018-09-29T20:01:23+09:00,d05f4672-96df-46d5-b816-06459fd270cd,,True
foreground,,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,272a16fc-486a-4b91-b4d9-d110086c3c10,,,,,,,,2018-09-29T20:01:23+09:00,e82a9c8d-2098-4238-8a09-a5153605eb9c,,True
goal,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,272a16fc-486a-4b91-b4d9-d110086c3c10,unattributed,unattributed,,,,gig_detail.view,60201.0,2018-09-29T20:01:24+09:00,4ce10285-f04b-48f0-ab88-e08dd6d1431c,False,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.1.1,5DB40606-5966-4210-9462-2C899194A100,unattributed,unattributed,,,,gig_detail.view,107.0,2018-09-29T20:01:24+09:00,e94d3703-3a43-4822-9955-09675a8ba1d3,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G930K,samsung,Android8.0.0,980265a7-4623-4c7c-918b-6aaf09382424,unattributed,unattributed,,,,category_gig.view,706.0,2018-09-29T20:01:24+09:00,919daeab-3ea8-4e26-b1f1-fb887994b919,False,True
install,True,com.kmong.kmong,3.3.5,SM-N935S,samsung,Android8.0.0,6c5fc776-8454-4c34-91ac-e399eda164fd,unattributed,unattributed,,,,,,2018-09-29T20:01:25+09:00,99936f68-b135-413d-a870-5d832add15f4,False,True
background,,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,d4fd69be-8599-4e5b-b579-d3b7fb9de6e6,,,,,,,,2018-09-29T20:01:25+09:00,c7204fe3-efb2-4196-8cb8-3c0888c79578,,True
goal,False,com.kmong.kmong,3.3.5,LM-G710N,LGE,Android8.0.0,f0d88b9c-cb09-43d9-bdac-db276e9e1961,viral,WEB,,,,home.view,,2018-09-29T20:01:25+09:00,31b9c277-9c28-4444-bbf7-50050d53875f,False,True
background,,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,8d3d4c6f-9070-4fde-8940-53701b12788a,,,,,,,,2018-09-29T20:01:26+09:00,2b55bf93-8703-45e1-b730-10f1a25ba77a,,True
goal,True,com.kmong.kmong,3.3.5,SM-G930S,samsung,Android8.0.0,346f5a36-cc60-42b3-b31e-ef949d64c280,app-market,google-play,,organic,,category_gig.view,1.0,2018-09-29T20:01:26+09:00,a363059c-1b64-4844-a8e8-20bbc5730de0,True,True
goal,False,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,11b4eb5d-ab27-4e96-b0d3-f778aa8a0ea0,app-market,google-play,,organic,,search_gig.view,,2018-09-29T20:01:27+09:00,92899e3c-79f2-48ca-9c58-9dd29eeb21e4,False,True
goal,False,com.kmong.kmong,3.3.5,LM-G710N,LGE,Android8.0.0,f0d88b9c-cb09-43d9-bdac-db276e9e1961,viral,WEB,,,,inbox.view,,2018-09-29T20:01:27+09:00,cdefc7ee-86f0-4036-a836-d241eee568c3,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,d4fd69be-8599-4e5b-b579-d3b7fb9de6e6,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-29T20:01:27+09:00,99647fa9-8af2-4e06-aadd-5be6a3324261,False,True
foreground,,com.kmong.kmong,3.3.5,SM-G965N,samsung,Android8.0.0,d4fd69be-8599-4e5b-b579-d3b7fb9de6e6,,,,,,,,2018-09-29T20:01:27+09:00,ea081c86-d295-419b-8014-529ebfef337a,,True
goal,True,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,C3206E99-14D4-40AE-81EA-14B75895B286,unattributed,unattributed,,,,gig_detail.view,117.0,2018-09-29T20:01:27+09:00,a5a34ecc-7105-4d09-a01e-f0ae4a7466f4,False,True
goal,False,com.kmong.kmong,3.3.5,LM-G710N,LGE,Android8.0.0,f0d88b9c-cb09-43d9-bdac-db276e9e1961,viral,WEB,,,,inbox_detail.view,,2018-09-29T20:01:28+09:00,b2151181-90ce-459c-9ed0-d6f35a0dfb5a,False,True
goal,False,com.kmong.kmong,3.3.5,LM-G710N,LGE,Android8.0.0,f0d88b9c-cb09-43d9-bdac-db276e9e1961,viral,WEB,,,,buyer_order_track.view,,2018-09-29T20:01:29+09:00,5db4643d-488e-463a-8903-dda0850d393c,False,True
background,,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,272a16fc-486a-4b91-b4d9-d110086c3c10,,,,,,,,2018-09-29T20:01:30+09:00,3a717077-d9b6-4b42-9c53-8f65c620e42e,,True
launch,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,1c9c7c08-0b73-491c-b5ab-2cb6f5d51ecf,unattributed,unattributed,,,,,,2018-09-29T20:01:30+09:00,2283fd5f-ce82-41ee-b598-0df5acf99424,False,False
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,017F7DC0-BE8D-4000-9F15-310961F18FC6,unattributed,unattributed,,,,inbox.view,,2018-09-29T20:01:30+09:00,41a6be1c-dfb1-4a32-8d27-a6e5be5d4bf0,False,True
goal,True,com.kmong.kmong,3.3.5,SM-G930S,samsung,Android8.0.0,346f5a36-cc60-42b3-b31e-ef949d64c280,app-market,google-play,,organic,,category_gig.view,101.0,2018-09-29T20:01:30+09:00,e60cd043-cd63-404b-a2a8-57613419e2a5,False,True
launch,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,3B825AE6-4847-4251-B67A-874C34F129F3,unattributed,unattributed,,,,,,2018-09-29T20:01:30+09:00,8387e52c-2e2e-4dec-ba14-7b7dd0bf188a,False,False
goal,False,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,1c9c7c08-0b73-491c-b5ab-2cb6f5d51ecf,unattributed,unattributed,,,,inbox_detail.view,,2018-09-29T20:01:31+09:00,8a789578-3c1a-44b7-aa90-d3908a85926f,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,3B825AE6-4847-4251-B67A-874C34F129F3,unattributed,unattributed,,,,home.view,,2018-09-29T20:01:31+09:00,555796db-721e-4cbf-8640-cdd59e17c880,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,017F7DC0-BE8D-4000-9F15-310961F18FC6,,,,,,,,2018-09-29T20:01:31+09:00,0952b8ec-848c-4ae8-948c-8648537b4e8c,,True
